2019-11-23 00:12:03.422830
 + Exec time : 18.980811595916748
 + number of files : 10
    tf            idf
you.: 0.003802      2.302585
more: 0.026616      0.693147
practitioners: 0.011407      1.203973
working: 0.003802      2.302585
this: 0.041825      0.223144
need: 0.030418      0.693147
Some: 0.003802      2.302585
Python—We’re: 0.003802      2.302585
your: 0.015209      1.203973
learn: 0.003802      2.302585
In: 0.022814      0.693147
aim: 0.003802      2.302585
related: 0.007605      1.609438
performing: 0.007605      1.609438
occur: 0.003802      2.302585
correctly: 0.003802      2.302585
presence: 0.003802      2.302585
inputs.: 0.003802      2.302585
why: 0.003802      2.302585
(like: 0.003802      2.302585
best: 0.003802      2.302585
NumPy,: 0.003802      2.302585
but: 0.015209      0.916291
historical: 0.003802      2.302585
broader: 0.003802      2.302585
transformations: 0.003802      2.302585
distribution: 0.003802      2.302585
holes: 0.003802      2.302585
particularly: 0.003802      2.302585
hand,: 0.003802      2.302585
ones-versus-zeros: 0.003802      2.302585
labels.: 0.003802      2.302585
autonomously.: 0.003802      2.302585
disruptive: 0.003802      2.302585
Often: 0.003802      2.302585
recorded: 0.003802      2.302585
states: 0.003802      2.302585
graphs: 0.003802      2.302585
de-facto: 0.003802      2.302585
languages: 0.003802      2.302585
concrete: 0.007605      1.609438
concepts.: 0.003802      2.302585
frameworks,: 0.007605      1.609438
underlying: 0.003802      2.302585
neuron.: 0.003802      2.302585
tanh(w: 0.003802      2.302585
weights: 0.015209      2.302585
update: 0.003802      2.302585
us: 0.003802      2.302585
individual: 0.015209      1.609438
placeholders: 0.007605      2.302585
(third: 0.003802      2.302585
when: 0.003802      2.302585
gradients: 0.003802      2.302585
TensorFlow: 0.019011      1.609438
shows: 0.011407      1.609438
construction: 0.003802      2.302585
evaluated,: 0.003802      2.302585
approaches.: 0.003802      2.302585
operation.: 0.003802      2.302585
through: 0.003802      2.302585
competitive: 0.003802      2.302585
flawed,: 0.003802      2.302585
Cambrian: 0.003802      2.302585
Theano: 0.003802      2.302585
CNTK,: 0.003802      2.302585
dramatically.: 0.003802      2.302585
community: 0.003802      2.302585
niches:: 0.003802      2.302585
main: 0.011407      1.609438
C++: 0.003802      2.302585
interact: 0.003802      2.302585
solution: 0.003802      2.302585
server: 0.003802      2.302585
peek: 0.003802      2.302585
top-end: 0.003802      2.302585
autograd-enabled: 0.003802      2.302585
networks,: 0.003802      2.302585
physics,: 0.003802      2.302585
We’re: 0.003802      2.302585
being: 0.003802      2.302585
needed: 0.007605      2.302585
model,: 0.007605      2.302585
itself,: 0.003802      2.302585
adapt: 0.003802      2.302585
waiting: 0.003802      2.302585
