2019-11-23 00:15:37.182231
 + Exec time : 25.539378881454468
 + number of files : 15
    tf            idf
incrementally: 0.006452      2.708050
minimize: 0.006452      2.708050
Moderately: 0.006452      2.708050
publicly: 0.006452      2.708050
try: 0.006452      2.708050
convert: 0.006452      2.708050
readily.: 0.006452      2.708050
Started: 0.006452      2.708050
installed: 0.012903      2.014903
browser: 0.012903      2.014903
defined: 0.006452      2.708050
choosing: 0.006452      2.708050
Shift-Enter).: 0.006452      2.708050
line: 0.006452      2.708050
minimizing: 0.006452      2.708050
PyTorch: 0.283871      0.143101
for: 0.270968      0.068993
projects.: 0.012903      2.014903
models: 0.038710      1.321756
expressed: 0.006452      2.708050
This: 0.032258      1.321756
it: 0.109677      0.510826
multidimensional: 0.012903      2.014903
distributed: 0.006452      2.708050
programming,: 0.006452      2.708050
real-world,: 0.006452      2.708050
We: 0.058065      0.628609
wide: 0.012903      2.014903
will: 0.032258      1.098612
come.: 0.006452      2.708050
any: 0.038710      1.098612
classes,: 0.006452      2.708050
easier: 0.006452      2.708050
In: 0.051613      0.916291
explore: 0.006452      2.708050
literature.: 0.006452      2.708050
Why: 0.006452      2.708050
section,: 0.012903      2.014903
Many: 0.006452      2.708050
generally: 0.006452      2.708050
For: 0.025806      1.609438
immediately: 0.012903      2.014903
familiar.: 0.006452      2.708050
learning”: 0.006452      2.708050
images: 0.006452      2.708050
successfully.: 0.006452      2.708050
iteratively: 0.006452      2.708050
examples,: 0.006452      2.708050
what: 0.025806      1.321756
operating: 0.025806      1.609438
squaring: 0.006452      2.708050
operations): 0.006452      2.708050
advantage: 0.012903      2.014903
pure: 0.006452      2.708050
another: 0.006452      2.708050
states: 0.006452      2.708050
graphs: 0.006452      2.708050
mix: 0.006452      2.708050
they’re: 0.019355      1.609438
concrete: 0.012903      2.014903
types.: 0.006452      2.708050
neuron: 0.019355      2.708050
row),: 0.006452      2.708050
operation: 0.012903      2.014903
define-by-run: 0.012903      2.014903
half: 0.012903      2.708050
under: 0.006452      2.708050
does: 0.006452      2.708050
according: 0.006452      2.708050
itself—a: 0.006452      2.708050
been: 0.006452      2.708050
moving: 0.006452      2.708050
niches:: 0.006452      2.708050
included: 0.006452      2.708050
C.: 0.006452      2.708050
capability: 0.012903      2.708050
usability: 0.006452      2.708050
doing: 0.006452      2.708050
We’re: 0.019355      2.014903
across: 0.006452      2.708050
spectrum: 0.006452      2.708050
connected: 0.006452      2.708050
torch.optim: 0.006452      2.708050
mentioned: 0.006452      2.708050
instruction: 0.012903      2.708050
fast: 0.012903      2.014903
within: 0.006452      2.708050
8GB: 0.006452      2.708050
times: 0.006452      2.708050
(from: 0.006452      2.708050
fractions: 0.006452      2.708050
CPU.: 0.006452      2.708050
over,: 0.006452      2.708050
initiative: 0.006452      2.708050
available: 0.006452      2.708050
Jupyter: 0.045161      1.609438
lines: 0.006452      2.708050
users,: 0.006452      2.708050
assume: 0.006452      2.708050
inline: 0.006452      2.708050
returned: 0.006452      2.708050
printed: 0.006452      2.708050
documents.: 0.006452      2.708050
our: 0.019355      2.708050
Python: 0.096774      0.762140
It: 0.019355      1.609438
idiomatic: 0.006452      2.708050
applications.: 0.012903      2.014903
neural: 0.051613      0.916291
architecture.: 0.006452      2.708050
operations: 0.070968      0.762140
both: 0.019355      1.609438
high-level: 0.038710      1.098612
last: 0.012903      2.014903
leave: 0.006452      2.708050
toward: 0.012903      2.014903
one:: 0.006452      2.708050
types,: 0.006452      2.708050
ground: 0.006452      2.708050
latest: 0.006452      2.708050
related: 0.019355      1.609438
preprint: 0.006452      2.708050
repository,: 0.006452      2.708050
identifying: 0.006452      2.708050
adapted: 0.006452      2.708050
perform: 0.012903      2.014903
best: 0.006452      2.708050
have: 0.070968      0.762140
used: 0.038710      1.321756
relevant: 0.012903      2.014903
heavily: 0.006452      2.708050
learning,: 0.006452      2.708050
say: 0.006452      2.708050
no: 0.012903      2.014903
aren’t: 0.006452      2.708050
de-facto: 0.006452      2.708050
relationships: 0.012903      2.708050
even: 0.012903      2.014903
typical: 0.012903      2.014903
computation.: 0.006452      2.708050
changed: 0.012903      2.014903
closely: 0.012903      2.014903
accordingly.: 0.006452      2.708050
us: 0.006452      2.708050
individual: 0.025806      2.014903
mean: 0.006452      2.708050
invoked: 0.012903      2.014903
Cambrian: 0.006452      2.708050
formats: 0.006452      2.708050
quickly: 0.006452      2.708050
At: 0.019355      1.609438
PyTorch’s: 0.006452      2.708050
(the: 0.006452      2.708050
Lua-based: 0.006452      2.708050
community: 0.006452      2.708050
batteries: 0.006452      2.708050
already: 0.006452      2.708050
there’s: 0.006452      2.708050
reasons,: 0.006452      2.708050
GPUs.: 0.019355      1.609438
requirements: 0.006452      2.708050
library,: 0.012903      2.014903
such,: 0.006452      2.708050
loads: 0.006452      2.708050
trains: 0.006452      2.708050
untrained: 0.006452      2.708050
specialized: 0.012903      2.014903
mode).: 0.006452      2.708050
executed: 0.012903      2.708050
operate: 0.006452      2.708050
operations.: 0.012903      2.708050
Besides: 0.006452      2.708050
known: 0.006452      2.708050
graphical: 0.006452      2.708050
modern: 0.006452      2.708050
times,: 0.006452      2.708050
days: 0.006452      2.708050
real-world: 0.006452      2.708050
sound: 0.006452      2.708050
DAWNBench4: 0.006452      2.708050
tasks: 0.006452      2.708050
platforms,: 0.006452      2.708050
Because: 0.006452      2.708050
include: 0.006452      2.708050
CPU-only.: 0.006452      2.708050
particular: 0.006452      2.708050
official: 0.006452      2.708050
installers.: 0.006452      2.708050
Experienced: 0.006452      2.708050
results,: 0.006452      2.708050
type: 0.006452      2.708050
kernel: 0.006452      2.708050
goes: 0.006452      2.708050
checkout: 0.006452      2.708050
and: 0.580645      0.000000
to: 0.696774      0.000000
approachability: 0.006452      2.708050
grown: 0.006452      2.708050
From: 0.006452      2.708050
up: 0.032258      1.609438
should: 0.019355      2.014903
first: 0.038710      1.098612
you.: 0.006452      2.708050
scientists,: 0.006452      2.708050
practitioners: 0.019355      1.609438
from: 0.129032      0.310155
along: 0.012903      2.014903
part: 0.006452      2.708050
A: 0.019355      2.014903
performing: 0.012903      2.014903
Pythonic,: 0.006452      2.708050
calculating: 0.006452      2.708050
API: 0.012903      2.014903
tools.: 0.006452      2.708050
ability: 0.012903      2.014903
Often,: 0.006452      2.708050
Instead,: 0.006452      2.708050
code: 0.064516      0.916291
went: 0.006452      2.708050
deferred: 0.019355      1.609438
specifically: 0.006452      2.708050
giving: 0.006452      2.708050
concepts.: 0.006452      2.708050
neuron.: 0.006452      2.708050
1.2:: 0.006452      2.708050
+: 0.006452      2.708050
facts: 0.006452      2.708050
w: 0.006452      2.708050
error: 0.006452      2.708050
computing: 0.019355      2.014903
gradient: 0.012903      2.708050
gets: 0.012903      2.014903
represents: 0.006452      2.708050
(in: 0.012903      2.014903
values: 0.006452      2.708050
corresponding: 0.012903      2.014903
dynamic: 0.025806      2.708050
eagerly: 0.012903      2.708050
shows: 0.025806      1.609438
broken: 0.012903      2.708050
here: 0.006452      2.708050
define: 0.006452      2.708050
time: 0.032258      1.321756
CNTK,: 0.006452      2.708050
dramatically.: 0.006452      2.708050
We’ve: 0.006452      2.708050
C++-like: 0.006452      2.708050
motivations: 0.006452      2.708050
server: 0.032258      1.609438
wrap: 0.006452      2.708050
module.: 0.006452      2.708050
speedups: 0.006452      2.708050
top-end: 0.006452      2.708050
torch.autograd.: 0.006452      2.708050
we’d: 0.006452      2.708050
rendering,: 0.006452      2.708050
(besides: 0.006452      2.708050
loop: 0.025806      2.014903
local: 0.012903      2.014903
GPU,: 0.006452      2.708050
available.: 0.012903      2.014903
updating: 0.012903      2.014903
CUDA: 0.006452      2.708050
backend: 0.006452      2.708050
incurs: 0.006452      2.708050
issue: 0.006452      2.708050
access: 0.006452      2.708050
providers.: 0.006452      2.708050
notebooks: 0.006452      2.708050
Getting: 0.006452      2.708050
dependencies: 0.006452      2.708050
interactively.: 0.006452      2.708050
receive: 0.006452      2.708050
point,: 0.006452      2.708050
GitHub.: 0.006452      2.708050
How: 0.006452      2.708050
forums.7: 0.006452      2.708050
removing: 0.006452      2.708050
is: 0.316129      0.068993
into: 0.096774      0.628609
array: 0.006452      2.708050
similarities: 0.006452      2.708050
make: 0.012903      2.014903
project: 0.012903      2.014903
running,: 0.006452      2.708050
combination: 0.006452      2.708050
work.: 0.006452      2.708050
applications,: 0.006452      2.708050
foundational: 0.006452      2.708050
more: 0.077419      0.916291
things:: 0.006452      2.708050
punches: 0.006452      2.708050
tiny: 0.006452      2.708050
motivating: 0.006452      2.708050
image: 0.012903      2.014903
sets.: 0.012903      2.014903
pop: 0.006452      2.708050
practice,: 0.006452      2.708050
training: 0.109677      0.762140
times.: 0.006452      2.708050
uncertainty: 0.006452      2.708050
computation: 0.058065      1.098612
The: 0.154839      0.405465
unobtrusive;: 0.006452      2.708050
relied: 0.006452      2.708050
predict: 0.006452      2.708050
ones-versus-zeros: 0.006452      2.708050
pairs: 0.006452      2.708050
autonomously.: 0.006452      2.708050
change: 0.006452      2.708050
root: 0.012903      2.014903
specificity: 0.006452      2.708050
control:: 0.006452      2.708050
(Python: 0.006452      2.708050
differences: 0.006452      2.708050
terminology: 0.006452      2.708050
differ: 0.006452      2.708050
underlying: 0.012903      2.014903
single: 0.012903      2.014903
following: 0.006452      2.708050
assign: 0.006452      2.708050
(third: 0.006452      2.708050
nodes: 0.006452      2.708050
frameworks: 0.012903      2.014903
mode: 0.025806      2.014903
Note: 0.006452      2.708050
preceding: 0.006452      2.708050
nodes,: 0.006452      2.708050
1.0: 0.006452      2.708050
scripting: 0.006452      2.708050
wrappers: 0.006452      2.708050
Chainer,: 0.006452      2.708050
filled: 0.006452      2.708050
formalize: 0.006452      2.708050
it.: 0.012903      2.014903
solution: 0.006452      2.708050
parlance,: 0.006452      2.708050
(especially: 0.006452      2.708050
you’re: 0.012903      2.014903
GPU),: 0.006452      2.708050
call: 0.006452      2.708050
child: 0.006452      2.708050
resources: 0.006452      2.708050
cases,: 0.006452      2.708050
interpreter,: 0.006452      2.708050
instructions: 0.012903      2.708050
named: 0.006452      2.708050
TorchScript.: 0.006452      2.708050
CUDA-capable: 0.006452      2.708050
RAM: 0.012903      2.708050
better).: 0.006452      2.708050
That: 0.006452      2.708050
thanks: 0.006452      2.708050
Apple: 0.006452      2.708050
Windows-compatible: 0.006452      2.708050
convenience,: 0.006452      2.708050
heavy: 0.006452      2.708050
after: 0.006452      2.708050
generate: 0.006452      2.708050
website.6: 0.006452      2.708050
showing: 0.006452      2.708050
expressing: 0.006452      2.708050
experimentation: 0.006452      2.708050
building: 0.032258      1.321756
ease: 0.012903      2.014903
community,: 0.006452      2.708050
one: 0.025806      1.321756
with: 0.238710      0.068993
easy: 0.019355      2.014903
or: 0.116129      0.405465
present),: 0.006452      2.708050
practical: 0.012903      2.708050
engineers,: 0.006452      2.708050
disciplines: 0.006452      2.708050
To: 0.045161      0.762140
Python—We’re: 0.006452      2.708050
not: 0.032258      1.098612
smaller-scope: 0.006452      2.708050
2D: 0.006452      2.708050
enough: 0.006452      2.708050
they: 0.025806      1.321756
playing: 0.006452      2.708050
reasonable: 0.006452      2.708050
some: 0.032258      1.321756
its: 0.025806      1.609438
simplicity.: 0.006452      2.708050
familiar: 0.012903      2.708050
users: 0.012903      2.014903
back: 0.012903      2.014903
historical: 0.006452      2.708050
aims: 0.006452      2.708050
same: 0.038710      1.098612
directions.: 0.006452      2.708050
could: 0.019355      2.014903
enclosed: 0.006452      2.708050
finding: 0.006452      2.708050
isn’t: 0.012903      2.014903
ingest: 0.006452      2.708050
discovers: 0.006452      2.708050
together: 0.006452      2.708050
shown: 0.012903      2.014903
bottom: 0.006452      2.708050
inherently: 0.006452      2.708050
supporting: 0.006452      2.708050
Although: 0.012903      2.014903
analogies: 0.006452      2.708050
were: 0.012903      2.708050
Caffe,: 0.006452      2.708050
precursor: 0.006452      2.708050
mxnet,: 0.006452      2.708050
behind: 0.006452      2.708050
sufficient: 0.006452      2.708050
Flask: 0.006452      2.708050
web: 0.006452      2.708050
GPU.: 0.006452      2.708050
doesn’t: 0.012903      2.014903
natively: 0.006452      2.708050
simulation,: 0.006452      2.708050
layers,: 0.012903      2.708050
itself,: 0.006452      2.708050
loop):: 0.006452      2.708050
model.: 0.012903      2.014903
background: 0.006452      2.708050
contribute: 0.006452      2.708050
defaults: 0.006452      2.708050
adds: 0.006452      2.708050
Time: 0.006452      2.708050
personal: 0.012903      2.708050
small: 0.006452      2.708050
portion: 0.006452      2.708050
necessarily: 0.006452      2.708050
computer: 0.006452      2.708050
anticipate,: 0.006452      2.708050
less: 0.012903      2.014903
wait,: 0.006452      2.708050
seconds): 0.006452      2.708050
workstations: 0.006452      2.708050
offerings: 0.012903      2.708050
consideration:: 0.006452      2.708050
laptops: 0.006452      2.708050
itself: 0.006452      2.708050
notebook,: 0.006452      2.708050
mixing: 0.006452      2.708050
Introducing: 0.006452      2.708050
